ts,cohort,class,observed_rate_kbit,d_acc_ms,slack_s1,slack_s2,slack_s3,chosen_site,changed,apply_latency_ms,expectant,resp_bytes_est,resp_bytes_src,resp_bytes_n,slack_const_s1,slack_const_s2,slack_const_s3,chosen_site_const,slack_bytesonly_s1,slack_bytesonly_s2,slack_bytesonly_s3,chosen_site_bytesonly,slack_fconly_s1,slack_fconly_s2,slack_fconly_s3,chosen_site_fconly,obs_update_ms,backlog_bytes,feasible_set,subset_cluster,feasible_set_const,feasible_set_bytesonly,feasible_set_fconly,unit_rate_rps,l_eff_s1,l_eff_s2,l_eff_s3,cap_ok_s1,cap_ok_s2,cap_ok_s3,blocked_by,cap_blocked_sites,soft_applied,carry_s1,carry_s2,carry_s3,soft_overflow_eq,soft_objective_eq,soft_weights,c_eff_s1,band_used,c_eff_extrapolated
1786377488.435,c1,recommend,,0.0,26.76,14.03,3.88,S3,0,,0,200.0,obs,686,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.88,S3,7.266,0,S3,site_s3,S3,S3,S3,171.5,0.0,0.0,182.7,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377488.435,c2,reserve,,0.0,26.34,13.67,3.52,S3,0,,0,36.0,obs,340,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.52,S3,7.266,0,S3,site_s3,S3,S3,S3,85.0,0.0,0.0,206.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377488.435,c2,search,,0.0,31.1,20.71,10.66,S3,0,,0,4474.0,obs,514,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.66,S3,7.266,0,S3,site_s3,S3,S3,S3,128.5,0.0,0.0,334.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377488.435,c2,recommend,,0.0,26.76,14.03,3.88,S3,0,,0,200.0,obs,686,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.88,S3,7.266,0,S3,site_s3,S3,S3,S3,171.5,0.0,0.0,365.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377489.435,c1,reserve,,0.0,26.34,13.67,3.52,S3,0,,0,36.0,obs,343,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.52,S3,7.256,0,S3,site_s3,S3,S3,S3,85.5,0.0,0.0,23.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377489.435,c1,search,,0.0,31.1,20.71,10.66,S3,0,,0,4474.0,obs,515,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.66,S3,7.256,0,S3,site_s3,S3,S3,S3,129.0,0.0,0.0,152.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377489.435,c1,recommend,,0.0,26.76,14.03,3.88,S3,0,,0,200.0,obs,682,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.88,S3,7.256,0,S3,site_s3,S3,S3,S3,170.5,0.0,0.0,183.1,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377489.435,c2,reserve,,0.0,26.34,13.67,3.52,S3,0,,0,36.0,obs,343,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.52,S3,7.256,0,S3,site_s3,S3,S3,S3,86.0,0.0,0.0,207.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377489.435,c2,search,,0.0,31.1,20.71,10.66,S3,0,,0,4474.0,obs,515,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.66,S3,7.256,0,S3,site_s3,S3,S3,S3,128.5,0.0,0.0,335.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377489.435,c2,recommend,,0.0,26.76,14.03,3.88,S3,0,,0,200.0,obs,682,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.88,S3,7.256,0,S3,site_s3,S3,S3,S3,170.5,0.0,0.0,365.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377490.435,c1,reserve,,0.0,26.34,13.67,3.57,S3,0,,0,36.0,obs,348,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.57,S3,7.285,0,S3,site_s3,S3,S3,S3,87.0,0.0,0.0,24.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377490.435,c1,search,,0.0,31.1,20.71,10.86,S3,0,,0,4474.0,obs,512,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.86,S3,7.285,0,S3,site_s3,S3,S3,S3,128.0,0.0,0.0,152.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377490.435,c1,recommend,,0.0,26.76,14.03,3.95,S3,0,,0,200.0,obs,683,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.95,S3,7.285,0,S3,site_s3,S3,S3,S3,170.5,0.0,0.0,182.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377490.435,c2,reserve,,0.0,26.34,13.67,3.57,S3,0,,0,36.0,obs,348,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.57,S3,7.285,0,S3,site_s3,S3,S3,S3,87.0,0.0,0.0,206.7,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377490.435,c2,search,,0.0,31.1,20.71,10.86,S3,0,,0,4474.0,obs,512,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.86,S3,7.285,0,S3,site_s3,S3,S3,S3,128.0,0.0,0.0,334.7,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377490.435,c2,recommend,,0.0,26.76,14.03,3.95,S3,0,,0,200.0,obs,683,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.95,S3,7.285,0,S3,site_s3,S3,S3,S3,171.0,0.0,0.0,365.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377491.435,c1,reserve,,0.0,26.34,13.67,3.5,S3,0,,0,36.0,obs,343,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.5,S3,7.254,0,S3,site_s3,S3,S3,S3,86.0,0.0,0.0,23.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377491.435,c1,search,,0.0,31.1,20.71,10.86,S3,0,,0,4474.0,obs,512,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.86,S3,7.254,0,S3,site_s3,S3,S3,S3,128.0,0.0,0.0,151.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377491.435,c1,recommend,,0.0,26.76,14.03,3.96,S3,0,,0,200.0,obs,688,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.96,S3,7.254,0,S3,site_s3,S3,S3,S3,172.0,0.0,0.0,182.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377491.435,c2,reserve,,0.0,26.34,13.67,3.5,S3,0,,0,36.0,obs,343,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.5,S3,7.254,0,S3,site_s3,S3,S3,S3,85.5,0.0,0.0,206.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377491.435,c2,search,,0.0,31.1,20.71,10.86,S3,0,,0,4474.0,obs,512,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.86,S3,7.254,0,S3,site_s3,S3,S3,S3,128.0,0.0,0.0,334.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377491.435,c2,recommend,,0.0,26.76,14.03,3.96,S3,0,,0,200.0,obs,688,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.96,S3,7.254,0,S3,site_s3,S3,S3,S3,172.0,0.0,0.0,364.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377492.435,c1,reserve,,0.0,26.34,13.67,3.58,S3,0,,0,36.0,obs,341,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.58,S3,7.292,0,S3,site_s3,S3,S3,S3,85.0,0.0,0.0,23.6,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377492.435,c1,search,,0.0,31.1,20.71,10.86,S3,0,,0,4474.0,obs,515,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.86,S3,7.292,0,S3,site_s3,S3,S3,S3,129.0,0.0,0.0,152.6,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377492.435,c1,recommend,,0.0,26.76,14.03,3.95,S3,0,,0,200.0,obs,690,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.95,S3,7.292,0,S3,site_s3,S3,S3,S3,172.5,0.0,0.0,183.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377492.435,c2,reserve,,0.0,26.34,13.67,3.58,S3,0,,0,36.0,obs,341,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.58,S3,7.292,0,S3,site_s3,S3,S3,S3,85.5,0.0,0.0,207.1,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377492.435,c2,search,,0.0,31.1,20.71,10.86,S3,0,,0,4474.0,obs,515,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.86,S3,7.292,0,S3,site_s3,S3,S3,S3,128.5,0.0,0.0,335.6,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377492.435,c2,recommend,,0.0,26.76,14.03,3.95,S3,0,,0,200.0,obs,690,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.95,S3,7.292,0,S3,site_s3,S3,S3,S3,172.5,0.0,0.0,366.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377493.435,c1,reserve,,0.0,26.34,13.67,3.63,S3,0,,0,36.0,obs,342,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.63,S3,7.336,0,S3,site_s3,S3,S3,S3,85.5,0.0,0.0,23.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377493.435,c1,search,,0.0,31.1,20.71,10.8,S3,0,,0,4474.0,obs,517,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.8,S3,7.336,0,S3,site_s3,S3,S3,S3,129.0,0.0,0.0,152.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377493.435,c1,recommend,,0.0,26.76,14.03,3.92,S3,0,,0,200.0,obs,688,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.92,S3,7.336,0,S3,site_s3,S3,S3,S3,172.0,0.0,0.0,183.4,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377493.435,c2,reserve,,0.0,26.34,13.67,3.63,S3,0,,0,36.0,obs,342,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.63,S3,7.336,0,S3,site_s3,S3,S3,S3,85.5,0.0,0.0,207.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377493.435,c2,search,,0.0,31.1,20.71,10.8,S3,0,,0,4474.0,obs,517,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.8,S3,7.336,0,S3,site_s3,S3,S3,S3,129.5,0.0,0.0,336.7,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377493.435,c2,recommend,,0.0,26.76,14.03,3.92,S3,0,,0,200.0,obs,688,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.92,S3,7.336,0,S3,site_s3,S3,S3,S3,172.0,0.0,0.0,367.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377494.435,c1,reserve,,0.0,26.34,13.67,3.6,S3,0,,0,36.0,obs,346,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.6,S3,7.254,0,S3,site_s3,S3,S3,S3,86.5,0.0,0.0,24.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377494.435,c1,search,,0.0,31.1,20.71,10.86,S3,0,,0,4474.0,obs,517,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.86,S3,7.254,0,S3,site_s3,S3,S3,S3,129.5,0.0,0.0,153.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377494.435,c1,recommend,,0.0,26.76,14.03,3.89,S3,0,,0,200.0,obs,683,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.89,S3,7.254,0,S3,site_s3,S3,S3,S3,170.5,0.0,0.0,183.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377494.435,c2,reserve,,0.0,26.34,13.67,3.6,S3,0,,0,36.0,obs,346,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.6,S3,7.254,0,S3,site_s3,S3,S3,S3,86.5,0.0,0.0,207.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377494.435,c2,search,,0.0,31.1,20.71,10.86,S3,0,,0,4474.0,obs,517,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.86,S3,7.254,0,S3,site_s3,S3,S3,S3,129.0,0.0,0.0,336.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377494.435,c2,recommend,,0.0,26.76,14.03,3.89,S3,0,,0,200.0,obs,683,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.89,S3,7.254,0,S3,site_s3,S3,S3,S3,171.0,0.0,0.0,367.4,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377495.436,c1,reserve,,0.0,26.34,13.67,3.62,S3,0,,0,36.0,obs,347,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.62,S3,7.394,0,S3,site_s3,S3,S3,S3,87.0,0.0,0.0,24.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377495.436,c1,search,,0.0,31.1,20.71,10.88,S3,0,,0,4474.0,obs,512,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.88,S3,7.394,0,S3,site_s3,S3,S3,S3,128.0,0.0,0.0,152.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377495.436,c1,recommend,,0.0,26.76,14.03,3.94,S3,0,,0,200.0,obs,688,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.94,S3,7.394,0,S3,site_s3,S3,S3,S3,172.0,0.0,0.0,182.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377495.436,c2,reserve,,0.0,26.34,13.67,3.62,S3,0,,0,36.0,obs,347,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.62,S3,7.394,0,S3,site_s3,S3,S3,S3,86.5,0.0,0.0,206.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377495.436,c2,search,,0.0,31.1,20.71,10.88,S3,0,,0,4474.0,obs,512,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.88,S3,7.394,0,S3,site_s3,S3,S3,S3,128.0,0.0,0.0,334.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377495.436,c2,recommend,,0.0,26.76,14.03,3.94,S3,0,,0,200.0,obs,688,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.94,S3,7.394,0,S3,site_s3,S3,S3,S3,172.0,0.0,0.0,365.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377496.436,c1,reserve,,0.0,26.34,13.67,3.58,S3,0,,0,36.0,obs,343,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.58,S3,7.349,0,S3,site_s3,S3,S3,S3,85.5,0.0,0.0,23.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377496.436,c1,search,,0.0,31.1,20.71,10.88,S3,0,,0,4474.0,obs,515,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.88,S3,7.349,0,S3,site_s3,S3,S3,S3,128.5,0.0,0.0,152.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377496.436,c1,recommend,,0.0,26.76,14.03,3.88,S3,0,,0,200.0,obs,691,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.88,S3,7.349,0,S3,site_s3,S3,S3,S3,173.0,0.0,0.0,183.1,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377496.436,c2,reserve,,0.0,26.34,13.67,3.58,S3,0,,0,36.0,obs,343,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.58,S3,7.349,0,S3,site_s3,S3,S3,S3,86.0,0.0,0.0,207.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377496.436,c2,search,,0.0,31.1,20.71,10.88,S3,0,,0,4474.0,obs,515,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.88,S3,7.349,0,S3,site_s3,S3,S3,S3,129.0,0.0,0.0,336.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377496.436,c2,recommend,,0.0,26.76,14.03,3.88,S3,0,,0,200.0,obs,691,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.88,S3,7.349,0,S3,site_s3,S3,S3,S3,172.5,0.0,0.0,366.7,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377497.436,c1,reserve,,0.0,26.34,13.67,3.48,S3,0,,0,36.0,obs,342,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.48,S3,7.614,0,S3,site_s3,S3,S3,S3,85.5,0.0,0.0,23.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377497.436,c1,search,,0.0,31.1,20.71,10.85,S3,0,,0,4474.0,obs,516,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.85,S3,7.614,0,S3,site_s3,S3,S3,S3,129.0,0.0,0.0,152.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377497.436,c1,recommend,,0.0,26.76,14.03,3.85,S3,0,,0,200.0,obs,691,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.85,S3,7.614,0,S3,site_s3,S3,S3,S3,172.5,0.0,0.0,183.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377497.436,c2,reserve,,0.0,26.34,13.67,3.48,S3,0,,0,36.0,obs,342,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.48,S3,7.614,0,S3,site_s3,S3,S3,S3,85.5,0.0,0.0,207.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377497.436,c2,search,,0.0,31.1,20.71,10.85,S3,0,,0,4474.0,obs,516,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.85,S3,7.614,0,S3,site_s3,S3,S3,S3,129.0,0.0,0.0,336.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377497.436,c2,recommend,,0.0,26.76,14.03,3.85,S3,0,,0,200.0,obs,691,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.85,S3,7.614,0,S3,site_s3,S3,S3,S3,173.0,0.0,0.0,367.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377498.436,c1,reserve,,0.0,26.34,13.67,3.5,S3,0,,0,36.0,obs,345,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.5,S3,7.568,0,S3,site_s3,S3,S3,S3,86.0,0.0,0.0,23.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377498.436,c1,search,,0.0,31.1,20.71,10.83,S3,0,,0,4474.0,obs,519,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.83,S3,7.568,0,S3,site_s3,S3,S3,S3,130.0,0.0,0.0,153.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377498.436,c1,recommend,,0.0,26.76,14.03,3.84,S3,0,,0,200.0,obs,688,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.84,S3,7.568,0,S3,site_s3,S3,S3,S3,172.0,0.0,0.0,184.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377498.436,c2,reserve,,0.0,26.34,13.67,3.5,S3,0,,0,36.0,obs,345,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.5,S3,7.568,0,S3,site_s3,S3,S3,S3,86.5,0.0,0.0,208.6,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377498.436,c2,search,,0.0,31.1,20.71,10.83,S3,0,,0,4474.0,obs,519,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.83,S3,7.568,0,S3,site_s3,S3,S3,S3,129.5,0.0,0.0,338.1,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377498.436,c2,recommend,,0.0,26.76,14.03,3.84,S3,0,,0,200.0,obs,688,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.84,S3,7.568,0,S3,site_s3,S3,S3,S3,172.0,0.0,0.0,368.7,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377499.436,c1,reserve,,0.0,26.34,13.67,3.56,S3,0,,0,36.0,obs,349,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.56,S3,7.554,0,S3,site_s3,S3,S3,S3,87.5,0.0,0.0,24.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377499.436,c1,search,,0.0,31.1,20.71,10.84,S3,0,,0,4474.0,obs,515,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.84,S3,7.554,0,S3,site_s3,S3,S3,S3,129.0,0.0,0.0,153.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377499.436,c1,recommend,,0.0,26.76,14.03,3.92,S3,0,,0,200.0,obs,686,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.92,S3,7.554,0,S3,site_s3,S3,S3,S3,171.5,0.0,0.0,183.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377499.436,c2,reserve,,0.0,26.34,13.67,3.56,S3,0,,0,36.0,obs,349,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.56,S3,7.554,0,S3,site_s3,S3,S3,S3,87.0,0.0,0.0,208.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377499.436,c2,search,,0.0,31.1,20.71,10.84,S3,0,,0,4474.0,obs,515,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.84,S3,7.554,0,S3,site_s3,S3,S3,S3,128.5,0.0,0.0,336.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377499.436,c2,recommend,,0.0,26.76,14.03,3.92,S3,0,,0,200.0,obs,686,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.92,S3,7.554,0,S3,site_s3,S3,S3,S3,171.5,0.0,0.0,367.1,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377500.436,c1,reserve,,0.0,26.34,13.67,3.5,S3,0,,0,36.0,obs,346,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.5,S3,7.688,0,S3,site_s3,S3,S3,S3,86.5,0.0,0.0,24.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377500.436,c1,search,,0.0,31.1,20.71,10.9,S3,0,,0,4474.0,obs,516,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.9,S3,7.688,0,S3,site_s3,S3,S3,S3,129.0,0.0,0.0,153.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377500.436,c1,recommend,,0.0,26.76,14.03,3.99,S3,0,,0,200.0,obs,692,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.99,S3,7.688,0,S3,site_s3,S3,S3,S3,173.0,0.0,0.0,183.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377500.436,c2,reserve,,0.0,26.34,13.67,3.5,S3,0,,0,36.0,obs,346,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.5,S3,7.688,0,S3,site_s3,S3,S3,S3,86.5,0.0,0.0,207.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377500.436,c2,search,,0.0,31.1,20.71,10.9,S3,0,,0,4474.0,obs,516,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.9,S3,7.688,0,S3,site_s3,S3,S3,S3,129.0,0.0,0.0,336.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377500.436,c2,recommend,,0.0,26.76,14.03,3.99,S3,0,,0,200.0,obs,692,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.99,S3,7.688,0,S3,site_s3,S3,S3,S3,173.0,0.0,0.0,367.7,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377501.436,c1,reserve,,0.0,26.34,13.67,3.57,S3,0,,0,36.0,obs,342,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.57,S3,7.539,0,S3,site_s3,S3,S3,S3,85.5,0.0,0.0,23.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377501.436,c1,search,,0.0,31.1,20.71,10.87,S3,0,,0,4474.0,obs,518,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.87,S3,7.539,0,S3,site_s3,S3,S3,S3,129.5,0.0,0.0,153.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377501.436,c1,recommend,,0.0,26.76,14.03,3.94,S3,0,,0,200.0,obs,694,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.94,S3,7.539,0,S3,site_s3,S3,S3,S3,173.5,0.0,0.0,184.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377501.436,c2,reserve,,0.0,26.34,13.67,3.57,S3,0,,0,36.0,obs,342,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.57,S3,7.539,0,S3,site_s3,S3,S3,S3,85.5,0.0,0.0,207.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
